geo;freq;siec;nrg_cons;unit;tax;currency;period;value;year;semester
BE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1621;2007;S2
BG;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0711;2007;S2
CY;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1576;2007;S2
CZ;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0829;2007;S2
DE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1992;2007;S2
DK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.2124;2007;S2
EA;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1472;2007;S2
EE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0761;2007;S2
EL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1203;2007;S2
ES;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1287;2007;S2
FI;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0992;2007;S2
FR;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1075;2007;S2
HR;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0929;2007;S2
HU;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1333;2007;S2
IE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1734;2007;S2
LT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0827;2007;S2
LU;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1477;2007;S2
LV;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.072;2007;S2
MT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1281;2007;S2
NL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1919;2007;S2
NO;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1075;2007;S2
PL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1043;2007;S2
PT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1494;2007;S2
RO;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1149;2007;S2
SE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.147;2007;S2
SI;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1021;2007;S2
SK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.1098;2007;S2
TR;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.0901;2007;S2
UK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2007-S2;0.134;2007;S2
AT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1175;2007;S2
BE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1129;2007;S2
BG;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0593;2007;S2
CY;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1352;2007;S2
CZ;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0698;2007;S2
DE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1187;2007;S2
DK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.087;2007;S2
EA;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1028;2007;S2
EE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0626;2007;S2
EL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.11;2007;S2
ES;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1058;2007;S2
FI;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0739;2007;S2
FR;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0805;2007;S2
HR;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0752;2007;S2
HU;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0987;2007;S2
IE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1527;2007;S2
LT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0701;2007;S2
LU;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1309;2007;S2
LV;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0686;2007;S2
MT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1221;2007;S2
NL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1183;2007;S2
NO;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0731;2007;S2
PL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0793;2007;S2
PT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1188;2007;S2
RO;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0961;2007;S2
SE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0899;2007;S2
SI;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0798;2007;S2
SK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0922;2007;S2
TR;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.0706;2007;S2
UK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2007-S2;0.1277;2007;S2
AT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1358;2007;S2
BE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1308;2007;S2
BG;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0593;2007;S2
CY;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1374;2007;S2
CZ;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0698;2007;S2
DE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1669;2007;S2
DK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.17;2007;S2
EA;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1251;2007;S2
EE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0639;2007;S2
EL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.11;2007;S2
ES;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1113;2007;S2
FI;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0813;2007;S2
FR;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0918;2007;S2
HR;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0765;2007;S2
HU;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.111;2007;S2
IE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1527;2007;S2
LT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0701;2007;S2
LU;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1394;2007;S2
LV;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0686;2007;S2
MT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1221;2007;S2
NL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1613;2007;S2
NO;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.086;2007;S2
PL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0855;2007;S2
PT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1424;2007;S2
RO;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0961;2007;S2
SE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1175;2007;S2
SI;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0851;2007;S2
SK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0922;2007;S2
TR;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.0764;2007;S2
UK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2007-S2;0.1277;2007;S2
AT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.149;2007;S2
BE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1562;2007;S2
BG;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0721;2007;S2
CY;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1586;2007;S2
CZ;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0734;2007;S2
DE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1908;2007;S2
DK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.2124;2007;S2
EA;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1368;2007;S2
EE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0652;2007;S2
EL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1401;2007;S2
ES;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1182;2007;S2
FI;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0816;2007;S2
FR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0997;2007;S2
HR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0888;2007;S2
HU;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1067;2007;S2
IE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1469;2007;S2
LT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0785;2007;S2
LU;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1049;2007;S2
LV;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0696;2007;S2
MT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.14;2007;S2
NO;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0948;2007;S2
PL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1284;2007;S2
PT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1429;2007;S2
RO;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1163;2007;S2
SE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1311;2007;S2
SI;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0958;2007;S2
SK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0845;2007;S2
TR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.0901;2007;S2
UK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2007-S2;0.1125;2007;S2
AT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1089;2007;S2
BE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0966;2007;S2
BG;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0598;2007;S2
CY;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1361;2007;S2
CZ;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0617;2007;S2
DE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1146;2007;S2
DK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.087;2007;S2
EA;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0956;2007;S2
EE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0543;2007;S2
EL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1283;2007;S2
ES;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0976;2007;S2
FI;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0595;2007;S2
FR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0737;2007;S2
HR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0711;2007;S2
HU;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0766;2007;S2
IE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1294;2007;S2
LT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0665;2007;S2
LU;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0909;2007;S2
LV;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0663;2007;S2
MT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1335;2007;S2
NO;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0629;2007;S2
PL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.099;2007;S2
PT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1103;2007;S2
RO;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0972;2007;S2
SE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0772;2007;S2
SI;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0756;2007;S2
SK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.071;2007;S2
TR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.0706;2007;S2
UK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2007-S2;0.1072;2007;S2
AT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1254;2007;S2
BE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1154;2007;S2
BG;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0598;2007;S2
CY;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1383;2007;S2
CZ;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0617;2007;S2
DE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1598;2007;S2
DK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.17;2007;S2
EA;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1158;2007;S2
EE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0556;2007;S2
EL;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1283;2007;S2
ES;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1026;2007;S2
FI;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0669;2007;S2
FR;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0844;2007;S2
HR;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0724;2007;S2
HU;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.089;2007;S2
IE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1294;2007;S2
LT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0665;2007;S2
LU;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0989;2007;S2
LV;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0663;2007;S2
MT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1335;2007;S2
NO;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0758;2007;S2
PL;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1053;2007;S2
PT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1361;2007;S2
RO;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0972;2007;S2
SE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1049;2007;S2
SI;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0798;2007;S2
SK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.071;2007;S2
TR;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.0764;2007;S2
UK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2007-S2;0.1072;2007;S2
AT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2653;2007;S2
BE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2443;2007;S2
BG;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.0741;2007;S2
CY;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1674;2007;S2
CZ;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2166;2007;S2
DE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.3347;2007;S2
DK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2676;2007;S2
EA;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2687;2007;S2
EE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.0812;2007;S2
EL;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1187;2007;S2
ES;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2966;2007;S2
FI;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2038;2007;S2
FR;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2312;2007;S2
HR;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1831;2007;S2
HU;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1503;2007;S2
IE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.4575;2007;S2
LT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.0959;2007;S2
LU;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2418;2007;S2
LV;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.0729;2007;S2
NO;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.3642;2007;S2
PL;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1494;2007;S2
PT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1888;2007;S2
RO;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1092;2007;S2
SE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2906;2007;S2
SI;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.2288;2007;S2
SK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.223;2007;S2
TR;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.0901;2007;S2
UK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2007-S2;0.1689;2007;S2
AT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1834;2007;S2
BE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1873;2007;S2
BG;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.0619;2007;S2
CY;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1436;2007;S2
CZ;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1819;2007;S2
DE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2313;2007;S2
DK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1247;2007;S2
EA;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2062;2007;S2
EE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.0671;2007;S2
EL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1086;2007;S2
ES;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2424;2007;S2
FI;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1596;2007;S2
FR;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1849;2007;S2
HR;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1489;2007;S2
HU;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1129;2007;S2
IE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.4031;2007;S2
LT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.0813;2007;S2
LU;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2167;2007;S2
LV;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.0695;2007;S2
NL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2429;2007;S2
NO;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2783;2007;S2
PL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.115;2007;S2
PT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1509;2007;S2
RO;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.0912;2007;S2
SE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.2049;2007;S2
SI;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1657;2007;S2
SK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.1875;2007;S2
TR;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.0706;2007;S2
UK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2007-S2;0.161;2007;S2
AT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2228;2007;S2
BE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.202;2007;S2
BG;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.0619;2007;S2
CY;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1458;2007;S2
CZ;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1819;2007;S2
DE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2807;2007;S2
DK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.214;2007;S2
EA;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2311;2007;S2
EE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.0684;2007;S2
EL;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1086;2007;S2
ES;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2548;2007;S2
FI;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1671;2007;S2
FR;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.206;2007;S2
HR;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1503;2007;S2
HU;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1252;2007;S2
IE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.4031;2007;S2
LT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.0813;2007;S2
LU;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2281;2007;S2
LV;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.0695;2007;S2
NO;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2914;2007;S2
PL;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1225;2007;S2
PT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1801;2007;S2
RO;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.0912;2007;S2
SE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.2325;2007;S2
SI;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1907;2007;S2
SK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.1875;2007;S2
TR;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.0764;2007;S2
UK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2007-S2;0.161;2007;S2
AT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.2005;2008;S1
BE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.2172;2008;S1
BG;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.0731;2008;S1
CY;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1757;2008;S1
CZ;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1889;2008;S1
DE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.2389;2008;S1
DK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.292;2008;S1
EA;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1733;2008;S1
EE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.083;2008;S1
EL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.0906;2008;S1
ES;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1583;2008;S1
FI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1472;2008;S1
FR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1411;2008;S1
HR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.11;2008;S1
HU;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1608;2008;S1
IE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.2087;2008;S1
IT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1577;2008;S1
LT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.0893;2008;S1
LU;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.184;2008;S1
LV;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.0849;2008;S1
MT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.0619;2008;S1
NL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1343;2008;S1
NO;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.2466;2008;S1
PL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2008-S1;0.1329;2008;S1
